"","STN002.200.fil.dura.r1","STN002.200.fil.dura.r2","STN002.517.fil.dura.r1","STN002.517.fil.dura.r2","STN004.30.fil.dura.r1","STN004.30.fil.dura.r2","STN004.300.fil.dura.r1","STN004.300.fil.dura.r2","STN004.555.fil.dura.r1","STN004.555.fil.dura.r2","STN012.30.fil.dura.r1","STN012.30.fil.dura.r2","STN012.300.fil.dura.r1","STN012.300.fil.dura.r2","STN012.730.fil.dura.r1","STN012.730.fil.dura.r2","STN014.300.fil.dura.r1","STN014.300.fil.dura.r2","STN014.40.fil.dura.r1","STN014.40.fil.dura.r2","STN014.460.fil.dura.r1","STN014.460.fil.dura.r2","STN014.580.fil.dura.r1","STN014.580.fil.dura.r2","STN014.700.fil.dura.r1","STN014.700.fil.dura.r2","STN014.860.fil.dura.r1","STN014.860.fil.dura.r2","STN056a.100.fil.dura.r1","STN056a.100.fil.dura.r2","STN056a.310.fil.dura.r1","STN056a.310.fil.dura.r2","STN056b.30.fil.dura.r1","STN056b.30.fil.dura.r2","STN056b.350.fil.dura.r1","STN056b.350.fil.dura.r2","STN056b.390.fil.dura.r1","STN056b.390.fil.dura.r2","STN056b.410.fil.dura.r1","STN056b.410.fil.dura.r2","STN056b.90.fil.dura.r1","STN056b.90.fil.dura.r2","STN068.257.fil.dura.r1","STN068.257.fil.dura.r2","STN068.30.fil.dura.r1","STN068.30.fil.dura.r2","STN068.90.fil.dura.r1","STN068.90.fil.dura.r2","STN078.300.fil.dura.r1","STN078.300.fil.dura.r2","STN078.440.fil.dura.r1","STN078.440.fil.dura.r2","STN089.300.fil.dura.r1","STN089.300.fil.dura.r2","STN089.500.fil.dura.r1","STN089.500.fil.dura.r2","STN106.200.fil.dura.r1","STN106.200.fil.dura.r2","STN106.318.fil.dura.r1","STN106.318.fil.dura.r2","STN115.300.fil.dura.r1","STN115.300.fil.dura.r2","STN115.35.fil.dura.r1","STN115.35.fil.dura.r2","STN115.730.fil.dura.r1","STN115.730.fil.dura.r2","STN12.3.300.fil.poly.S.r1","STN12.3.732.fil.poly.S.r1","STN132.100.fil.steri.r2","STN132.200.fil.dura.r2","STN132.200.fil.steri.r1","STN132.30.fil.steri.r1","STN132.30.fil.steri.r2","STN132.305.fil.dura.r1","STN132.305.fil.dura.r2","STN132.505.fil.dura.r1","STN132.505.fil.dura.r2","STN146.201.fil.steri.r1","STN146.201.fil.steri.r2","STN146.250.fil.poly.S.r1","STN146.268.fil.steri.r1","STN146.268.fil.steri.r2","STN146.30.fil.steri.r1","STN146.30.fil.steri.r2","STN151.2.500.fil.poly.S.r1","STN151.2.600.fil.poly.S.r1","STN151.2.673.fil.poly.S.r1","STN153.300.fil.poly.L.r1","STN153.548.fil.poly.L.r1","STN174.280.fil.poly.S.r1","STN174.550.fil.poly.S.r1","STN174.620.fil.poly.S.r1","STN181.340.fil.poly.S.r1","STN181.757.fil.poly.S.r1","STN20.25.fil.dura.r1","STN20.25.fil.dura.r2","STN20.499.fil.dura.r1","STN20.499.fil.dura.r2","STN22.250.fil.dura.r1","STN22.250.fil.dura.r2","STN22.325.fil.dura.r1","STN22.325.fil.dura.r2","STN22.465.fil.dura.r1","STN22.465.fil.dura.r2","STN22.610.fil.dura.r1","STN22.610.fil.dura.r2"
"Seq155",0.000373298944582075,0.000279385352225105,0.000380044223327805,0.0001906941266209,0,0,0.000483738929820644,0.000279035158429962,0,0,0,0,0.000251277326409247,0.000135350049064393,0.000868357068426537,0.00115468312830306,0.000648261134838316,0.00119666584137988,0,0,0.00239223003684034,0.00307710171853228,0.00360301342941369,0.0024116143346356,0.00164837752554985,0.00165742994768737,0.00142942776778715,0.000726297558522822,0.00228279231155549,0.00195525907182702,0.0027067994802945,0.00254678330195992,0.000176847168676829,0.000159016219654405,0.00211416490486258,0.00273245374346163,0.00221027479091995,0.00223404954333399,0.00279595146228261,0.0022665224334209,0.00173844330304228,0.00159134309357097,0.00288171256060745,0.00263890221667786,0.00336580141771635,0,0.000661351361281552,0.00049862877088008,0.000729252759006272,0.000697668823826593,0.00170114316820904,0.00174034110685694,0.00222983629738402,0.00242130750605327,0.00398387479250652,0.00261454716900261,0.000848862120538421,0.00092230664499978,0.00080768920119538,0.00134577816366399,0.000582339779936862,0.000764977159967652,0,0,0.000416996789124724,0.000406706132224683,0.000367556971330556,0.000870599843292028,0.00285331625225645,0.00127196495029915,0.00261529073315317,0.00216830149716056,0.00282007896221094,0.00129930394431555,0.00153452685421995,0.00217202432667246,0.00225316115146624,0.00141182510481732,0.00097390603485912,0.000479252366308559,0.000396837510302512,0,0,0,0.000733724653148346,0.000929450296538904,0.000669037642170499,0,0.00136892539356605,0,0,0.000273878808627182,0,0,0,0.000142846939504321,0.0015994135483656,0.00176346559325283,0.00174817898022893,0.00252951096121417,0.00324582882523774,0.00433856590676027,0.00326936744847193,0.00348215824857783,0.0027834008097166,0.00252743598270702
"Seq156",0,0.000439034124925165,0.000829187396351575,0.00085812356979405,0,0,0,0.00062007812984436,0.000687459295173312,0.000964705099630751,0,0,0,0,0.00329975686002084,0.00279788604165741,0.00144905430140329,0.000949079805232318,0.000136021110476346,0,0.00492799387589111,0.00499303297724106,0.00600502238235615,0.0051608546761202,0.00452126407007959,0.00429895892681411,0.00410384101074376,0.00351974970668752,0.00410902616079989,0.00425556386221174,0.00611736682546557,0.00631159340050936,0.000495172072295123,0.000636064878617619,0.00437934158864391,0.00546490748692326,0.00495818399044206,0.00519087982127604,0.00497679360286305,0.00633596043888116,0.00422757803239826,0.00277348367736655,0.00617509834415881,0.00546972459456866,0,0,0.00146966969173678,0.00113972290486875,0.00111818756380962,0.000890129189020136,0.00605606967882417,0.0060911938739993,0.00565617012019361,0.00520323527896554,0.0061180934313493,0.00501478719300501,0.00157645822385707,0.00193245201809478,0.00137307164203215,0.00138919036249186,0.00131792687038342,0.00174851922278321,0,0,0.00350277302864768,0.0027565637850784,0.00118435024095401,0.00237963957166488,0.00349385663541606,0.00164884345409149,0.00401011245750153,0.00285665117879883,0.00368779556596815,0,0.00217391304347826,0.00335112324686608,0.00332929782082324,0.00158295542055275,0.00211572690331464,0.0015975078876952,0.000915778869928875,0.000865265760197775,0,0,0.00346851654215582,0.00367354164822519,0.00366210077819642,0,0.00367898699520876,0,0.00074719800747198,0,0,0.00100364285183258,0.000274256460263286,0,0.00349871713704975,0.00356526739505463,0.00528616024973985,0.00659205886861873,0.00654860201583053,0.00662617338487024,0.00710732054015636,0.00699879331149802,0.00645242914979757,0.00645161290322581
"Seq157",0,0,0.000829187396351575,0,0,0,0,0,0,0,0,0,0,0,0.00684265369920111,0,0,8.25286787158538e-05,0,0,0.0090904741399933,0.0143985137018114,0.00687848018342614,0.00491969324265663,0.0011303160175199,0.00113948308903507,0,0.0055869042963294,0.00173492215678218,0.00672839151187532,0.0107189259419662,0,0,0,0.00775193798449612,0.00597236318213756,0.00866188769414576,0.00972468624745384,0.000447352233965218,0.00721166228815742,0,0.00504683095389652,0.0112981428963498,0.000959600806064677,0,0,0,0.00473697332336076,0,0,0.0107512248230811,0.0135746606334842,0.0118562027519443,0.00850033486167637,0.00161252074934788,0.00848656294200849,0.0047293746715712,0.00469937195309412,0,0.000781419578901671,0,0.00135510239765698,0,0,0.00571285601100872,0.00126530796692123,0.00330801274197501,0,0.000524078495312409,0,0.00278964344869671,0,0.00433858301878606,0,0,0.00549211865458607,0.0051452784503632,0.00124069478908189,0.00325754777177016,0.00563121530412556,0,0,0,0,0,0.00938302204124989,0.00475368851015881,0.0009747001737509,0.0132614647501711,0,0.0013520725849493,0,0,0,0,0,0.00703075538969045,0.00989074180563542,0.00657648283038502,0.00482906638049977,0.00597915836228005,0.012463516604875,0.00980810234541578,0.0076193759696604,0,0.000465580312603924
"Seq159",0,0,0.00276395798783858,0.00271739130434783,0,0,0,0,0,0.00103123648581218,0,0,0,0,0.00392497394928795,0.00373051472220989,0.000762660158633313,0.000949079805232318,0,0,0.00502368307736472,0.00638643752902926,0.00496779124358554,0.00501615781604206,0.00419158856496962,0.0039363961257575,0.00295107668188316,0.00301692832001788,0.00424599369949322,0.0037955029041348,0.00692940666955392,0.00697597165319455,0,0,0.00483237692540018,0.00636271371691779,0.00591397849462366,0.00525658716078586,0.00542414583682827,0.00556328233657858,0.00418806795732912,0.00336455396926434,0.00640380569023877,0.00642932540063334,0,0,0.00080831833045523,0.00121095558642305,0.00136127181681171,0.000914186734669329,0.00462710941752858,0.00513400626522798,0.00614564638059499,0.00659419916542167,0.0055963955418544,0.00454331147400454,0.00165730223533692,0.0020642101102376,0.00258460544382522,0.00282179292381159,0.00208416342293193,0.00216379253819422,0,0,0.00471206371710938,0.00479009444620182,0.00114351057747284,0.00403377927391973,0.00221277586909684,0.00211994158383191,0.0025281143753814,0.00189296162450525,0.00329732309427741,0.00334106728538283,0.00345268542199488,0.00291671838153159,0.0030938929244014,0.0013262599469496,0.0015112335023676,0.0015975078876952,0,0,0,0,0.00293489861259338,0.00283261042754714,0.002676150568682,0,0.00342231348391513,0,0,0.000924340979116741,0,0.00130101851163482,0,0,0.0032654693279131,0.00299022426682001,0.0063267429760666,0.00582554039552353,0.0061499914583452,0.00662617338487024,0.00511727078891258,0.00582658162385796,0.0072747975708502,0.00671765879614233
"Seq160",0,0,0.000414593698175788,0.00047673531655225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000745477629847061,0.000125099036737417,0.000180758280988748,0.000245037980887037,0,0,0,0,0,0,0,0,0,0,0.000299478052537007,6.716593343856e-05,0,0.000274733660978662,0,0.000208870013228434,0.000397203686050207,0,0.000309816765512968,0,0.0009747001737509,0,0,0.00024906600249066,0.000239643957548785,0.000175500175500175,0.000371719574752807,0,0,0,0,0,0,0,0,0,0,0,0
"Seq161",0.00468320494112058,0.00610656555577729,0.00148562741846324,0.00176392067124333,0,0,0.00595370990548486,0.00592174614001364,0.000651277227006296,0.000997970792721466,0,0,0.00452299187536645,0.00345142625114202,0.00395970823202501,0.00404139094906071,0.00594874923733984,0.00656102995791037,0,0.00021468441391155,0.00449739246925984,0.00406409660938226,0.00343924009171307,0.00212222061447933,0.0033438515518297,0.00409178018335319,0.00368884585235394,0.00435778535113693,0.004154682007031,0.00580826959572143,0.00671286271113036,0.00465064776879637,0,0.000715572988444821,0.00609080841638981,0.00523069716605512,0.00675029868578256,0.00538800183980551,0.00587149807079349,0.00468758048730232,0.00434610825760569,0.00341002091479494,0.00763882535907053,0.00508588427214279,0,0,0.00238821324907227,0.00217259678740606,0.00889688365987651,0.00692857314696755,0.00755307566684812,0.00643926209537069,0.00957198020340458,0.00958219566225336,0.00730377045292862,0.00754361150400754,0.00509317272323053,0.00610479160261759,0.00944996365398595,0.00811808118081181,0.00625249026879578,0.00701593338141761,0,0,0.0039197698177724,0.00397668218175245,0.00796373437882872,0.00356945935749732,0.0059395562802073,0.0101757196023932,0.00749716676837242,0.00189296162450525,0.00225606316976875,0.0103016241299304,0.0117647058823529,0.0149559389350875,0.0144269572235674,0.0023530418413622,0.00211572690331464,0.00311514038100563,0.00167892792820294,0.00135970333745365,0,0,0.00933831376734258,0.00717004514472869,0.00577485122715589,0.00165275246853414,0.0107802874743326,0.00198927812805556,0.00170788115993595,0.00116398493666553,0.00149175149175149,0.000483235447178648,0.000335202340321794,0.000571387758017284,0.0061977274999167,0.00682384512171746,0.00449531737773153,0.00375594051816649,0.00353055065201298,0.00457521495621993,0.00497512437810945,0.00389588002068609,0.00430161943319838,0.00172929830395743
"Seq166",0,0,0.00196932006633499,0.00176392067124333,0,0,0,0,0.00126637238584557,0.00156348757526363,0,0,0,0,0.00482806530045155,0.00515166318781365,0,0,0,0,0.00435385866704942,0.00539944263817928,0.00616879572005677,0.00299040177494815,0.0055102905854095,0.00631895167555809,0.00451883616913358,0.00586624951114587,0.00237410400401771,0.00350796480533671,0.00530532698137722,0.0045399180600155,0,0.00045054595568748,0.00463102788684184,0.00390350534780233,0.00531660692951016,0.00420526972862869,0.00447352233965218,0.00437850924638129,0.00264717502963256,0.00381922342457034,0.00475711279846309,0.00508588427214279,0,0,0.0015064114340302,0.00121095558642305,0,0,0.00598802395209581,0.00426383571179951,0.0055473976178822,0.00582144145072382,0.00516955181408584,0.00428614290000429,0,0,0.00355383248525967,0.00173648795311483,0,0.00111468100452429,0,0,0.00412826821233477,0.004835284016449,0,0.00365651934182652,0.00547370872881849,0,0,0.00192737910858716,0.00347086641502885,0,0,0.0020479086508626,0,0.00179686831522204,0.0013433186687712,0,0.00036631154797155,0,0,0,0.00346851654215582,0.0044259537930424,0.00250008803126871,0,0.00530458590006845,0,0,0,0,0.00107798676678314,0,0.000249982144132562,0.0034653960214588,0.00341192256085873,0.00437044745057232,0.00406254790740457,0.00284721826775241,0.00552181115405853,0.00364842454394693,0.00344768143423548,0.00740131578947368,0.00651812437645494
"Seq167",0.00661757219940951,0.00802235082817801,0.00238391376451078,0.00214530892448513,0.00113863585869807,0.000800686302545039,0.00807471905931383,0.00750294537111676,0.000868369636008394,0.00139715910981005,0.00035179267684911,0.000558703807167372,0.00950665884914985,0.00957601597130579,0.00517540812782216,0.00661722254296754,0.00354636973764491,0.00437401997194025,0.000489675997714845,0,0.00717669011052103,0.00719925685090571,0.00627797794519052,0.00564317754304732,0.00843027363066924,0.00704407727767131,0.0087148983261862,0.00765405888597128,0.00383509108341323,0.00534820863764449,0.00687527067994803,0.00559185029343373,0.00109645244579634,0.00045054595568748,0.00629215745494815,0.00718244983995628,0.00615292712066906,0.00597936789539392,0.00665436448023262,0.00535723484263123,0.00410904780719083,0.00436482677093753,0.00512304455219102,0.00470204394971692,0,0.000139489468545125,0.00286585589888673,0.00245752751362325,0.0067091253828577,0.00625496186879015,0.00673652694610778,0.00852767142359903,0.00668950889215206,0.00788212868991809,0.00720891629120228,0.00621490720500621,0.0052144387404503,0.00373314594404673,0.00848073661255149,0.00538311265465596,0.0068041805866307,0.00493956680436256,0,0.000244609847293567,0.00383637045994746,0.00329883862804465,0.00947480192763212,0.0060361589134914,0.00279508530833285,0.0117303434305366,0.00758434312614419,0.00189296162450525,0.00216929150939303,0.011322505800464,0.00652173913043478,0.0113255554176492,0.0124428302394404,0.00243860699922991,0.00288813513785808,0.00559127760693318,0.0002442076986477,0,0,0,0.0112726787620064,0.00991413649641498,0.00161977534420226,0.00578463363986948,0.00770020533880903,0.00728278094338986,0.00579967977228251,0.00414241698048614,0.00628875628875629,0.00148687829901123,0.000182837640175524,0.000178558674380401,0.00909666455632935,0.00920069005175388,0.00491155046826223,0.00417752567836885,0.00609304709299015,0.00631064131892404,0.00729684908789386,0.00493018445095673,0.0072747975708502,0.00884602593947456
"Seq169",0.000203617606135677,0.000359209738575135,0.00635710337202874,0.0059115179252479,0,0,0,0,0.00112164411317751,0.00123083064435648,0,0,0.000293156880810788,0,0.00343869399096909,0.00319758404760847,0.000686394142769982,0.000907815465874391,0,0,0.00358834505526051,0.00383186251741756,0.00343924009171307,0.00429267351565138,0.00499222907737955,0.00450613767027503,0.00285885553557431,0,0.00260238323517326,0.00207027431134625,0.00535946297098311,0.00398626951611117,0,0.000185518922930139,0.00427866706936474,0.0038644702943243,0.0026284348864994,0.00413956238911887,0.00424984622266957,0.00463606861381548,0.00225207427894113,0.00236428116759116,0.00356783459884731,0.00441416370789751,0.000764954867662808,0,0.000661351361281552,0.00110410656409161,0.00077786960960669,0.000697668823826593,0.00489929232444202,0.00348068221371389,0.00658073638984065,0.0045335119262274,0.00426843727768556,0.00372894432300373,0.00133392618941752,0,0,0.00125895376600825,0.0010727311735679,0.000939829082245973,0,0,0.00529585922188399,0.00465452573546026,0.000612594952217594,0.00264081952465249,0.00465847551388808,0,0.00418446517304507,0.00495611770779556,0.00616078788667621,0.00241299303944316,0.00319693094629156,0.00276157378676927,0.00282485875706215,0.00154017284161889,0.00144406756892904,0.000998442429809497,0,0.000247218788627936,0,0,0.00333511205976521,0.00380632026201646,0.00380295080812705,0,0.00325119780971937,0,0,0,0,0.000743439149505613,0,0,0.00236579920695745,0.00218516388729155,0.0041207075962539,0.00318105166334509,0.00495415978588919,0.00418079987378717,0.00582800284292822,0.00548181348043441,0.00740131578947368,0.0066511473229132
"Seq171",0.000814470424542709,0.000957892636200359,0.000794637921503593,0.000715102974828375,0.000583203732503888,0.000486130969402345,0.000297685495274243,0.00015501953246109,0.000108546204501049,0,0.00023452845123274,0.00021283954558757,0,0.000236862585862687,0.000659951372004168,0.000754985122352001,0.00194478340451495,0.00185689527110671,0,0.000490707231797829,0,0.000348351137947051,0,0,0.000800640512409928,0,0.000461105731544243,0,9.13116924622198e-05,0,0,0,0.00198068828918049,0.00204070815223153,0,0,0,0,0,0.000103023746973677,0.000118530225207428,0,0,0.000239900201516169,0.000203987964710082,0.00162737713302646,0.00881801815042069,0.0063040923175553,0.00126403811561087,0.00125099237375803,0,0,0,0,0,0,0.00177856825255669,0.00140541964952347,0.000969227041434456,0.00173648795311483,0.000735587090446563,0.0015299543199353,0,0.000547460134418935,0.000667194862599558,0.000361516561977496,0.00118435024095401,0.000464319916422415,0,0,0,0.000206504904491482,0.000130157490563582,0.000556844547563805,0,0.000155144594762318,0.000538068334678504,0.00628903910327715,0.00466803237397992,0.00335476656415991,0.0124851185933637,0.0130407911001236,0.00431664694005431,0.0104861773117255,0,0.000265557227582544,0,0.000169513073695809,0,0.00111264708857345,0.000889521437466643,0.00078740157480315,0.00146250146250146,0.00156122221396179,0,0,0.0001999266935457,0,8.32466181061394e-05,0,0,0,0,0,0,0
"Seq180",0.000509044015339193,0.000957892636200359,0.00245301271420674,0,0.000166629637858254,0,0.000483738929820644,0.000744093755813232,0,0,0,0.000239444488786016,0.00125638663204623,0.000710587757588062,0.00302188259812435,0.00319758404760847,0.000381330079316657,0.000577700751010976,0.000244837998857423,0.000398699625835736,0,0,0.000873457801069986,0.00135050402739594,0.00122450901897989,0.000673330916247993,0.00442661502282473,0.00407844013632046,0.000639181847235539,0.000345045718557709,0.00037895192724123,0.000332189126342598,0,0.000185518922930139,0.000453035336756267,0.000273245374346163,0.000537634408602151,0,0,0,0,0,0.00187540023785564,0.00139142116879378,0.0108623591208119,0.000232482447575208,0.000330675680640776,0,0.000437551655403763,0.00016840281954435,0,0.000435085276714236,0,0.000772757714697852,0.00151766658762153,0.00115725858300116,0,0.000351354912380869,0.00104999596155399,0.000955068374213154,0.000858184938854323,0.00107096802395471,0,0.0015258995235932,0.000500396146949669,0.000225947851235935,0.0010618312505105,0.000290199947764009,0.00157223548593723,0,0,0.00320082601961797,0.00455551216972537,0,0,0.000496462703239419,0,0,0,0,0,0,0,0,0.00100053361792956,0.00022129768965212,0,0,0,0,0,0,0.000321750321750322,0,0,0.000821369902149846,0.00116623904568325,0.00126509488211616,0.00266389177939646,0.00187797025908324,0,0.000709947148378954,0.00208481402511253,0.00299948284778486,0.00442813765182186,0.00405719986697705
"Seq185",0,0.000359209738575135,0.00348949695964621,0.00195461479786423,0,0,0,0.000186023438953308,0.000470366886171214,0.00139715910981005,0,0,0.000586313761621576,0,0.00427231677665856,0.0050184305191633,0.000457596095179988,0,0,0,0.00306205444715564,0.00191593125870878,0.00360301342941369,0.00144696860078136,0.00141289502189987,0.00191640337701352,0.001521648914096,0.0018436784177887,0.0050677989316532,0.00402553338317327,0.00665872672152447,0.00736352563392758,0.000212216602412195,0,0.00281888653981677,0.00238113826215942,0.00340501792114695,0.00295683027794205,0.0048090365151261,0.00458455674032865,0.00288423548004741,0.00277348367736655,0.00352209312963132,0.00393436330486518,0.000560966902952726,0,0.000404159165227615,0.000427396089325783,0.000437551655403763,0.000577381095580629,0.00435492651061513,0.00269752871562826,0.00505792135748083,0.00504868373602596,0.0050746976523595,0.00407183575500407,0.00137434819515744,0.000658790460714129,0.00145384056215168,0.00143260256131973,0.000459741931529102,0.000393416825126221,0,0,0.00204328426671115,0.0027565637850784,0.000612594952217594,0.00359847935227372,0.00273685436440925,0.00282658877844255,0.00435881788858862,0.00130786439511272,0.0016486615471387,0.00111368909512761,0.000895140664961637,0.00266848702991188,0.00329566854990584,0.00149739026268503,0.00164556536924472,0.000838691641039978,0.000274733660978662,0.000494437577255871,0,0,0.00440234791889007,0.00354076303443392,0.00176062537413289,0.000402593550027546,0.00539014373716632,0,0.000391389432485323,0.000513522766175967,0,0.000408891532228087,0.00015236470014627,0,0.0017993402419113,0.00187847421889975,0.00503642039542144,0.00505902192242833,0.00632082455441034,0.00512739607162578,0.00554371002132196,0.00496466126529909,0.00537702429149798,0.00465580312603924
"Seq187",0,0,0,0,0,0,0.000223264121455682,0.000186023438953308,0,0,5.8632112808185e-05,0.000159629659190678,0,0,0.000208405696422369,0.000222054447750588,0,0,5.44084441905384e-05,9.20076059620929e-05,0.000382756805894455,0,0,0,0.000423868506569962,0,0.000414995158389819,0,0,0,0,0,0,0.000159016219654405,0.000352360817477097,0.000273245374346163,0.0002389486260454,0.000525658716078586,0.000111838058491305,0,0.000118530225207428,0,0,0.000479800403032339,0.0104543831913917,0,0,0,0,7.21726369475786e-05,0,0.00060911938739993,0,0.00015455154293957,0.000426843727768556,0,0,8.78387280952172e-05,0.000323075680478152,0.000303885391795094,0,0,0,0.000104832791697243,0,0,0,0,0.000524078495312409,0.000518207942714467,0.000958939935489495,0,0,0,0.000255754475703325,0.000310289189524637,0.000201775625504439,0.000299478052537007,0.00020149780031568,0,0,0,0,0,0,0,0.000563400119722525,0.00108064584481078,0,0,0.00024906600249066,0,0,0,0,0,0.0001332844623638,0.000230017251293847,8.32466181061394e-05,0,0,0,0,0.000103430443027064,0.000126518218623482,0
"Seq188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000812868999743305,0.00073882526782416,0.000479252366308559,0,0,0,0,0,0.000619633531025936,0.000915525194549104,0.00038140441581557,0,0.00185441181428909,0.00263298345490126,0.00280725778842862,0.000906750906750907,0.00170991004386291,0,0,0,0,0,0,0,0,0,0,0,0
"Seq189",0,0.000119736579525045,0,0,0.00316596311930682,0.00360308836145267,0,0,0,0,0.00243323268153968,0.00242104983105861,0,6.76750245321964e-05,0,0,0.000228798047589994,0.000330114714863415,0.0165129628118284,0.0172360915168987,0,0,0,0,0,0,0,0,0,0,0,0,0.00636649807236586,0.00697021096151807,0,0,0,0,0,0,0,0,0,0,0,0.00474264193053424,0.00371091597163537,0.00306300530683478,0.00024308425300209,0.000216517910842736,0,0,0,0,0,0,0.000929706132018271,0.000658790460714129,0.000484613520717228,0.000260473192967224,0,0,0.0146341463414634,0.0118228092858557,0,0,8.16793269623458e-05,0,0.000232923775694404,0,0,0.000275339872655309,0.000347086641502885,0,0,0,0,0.000256695473603149,0,7.98753943847598e-05,0.000213681736316737,0.000370828182941904,0.000556986701942491,0.000794407372100413,0,0,0,0.000423782684239522,0,0,0,0,8.77500877500877e-05,0,0.00124939054119941,0.00160702806942361,0,0,0,0,0,0,0,0,0,0
